Cod_setor;Situacao_setor;ATEMEIOSALARIO;DEMEIOA1SALARIO;DE1A2SALARIOS;DE2A3SALARIOS;DE3A5SALARIOS;DE5A10SALARIOS;DE10A15SALARIOS;DE15A20SALARIOS;MAISDE20SALARIOS;SEMSALARIO;TOTAL
310620005680236;1;3;35;75;27;35;41;8;3;5;113;392
310620005680237;1;10;79;98;28;35;68;5;11;10;234;691
310620005680238;1;0;0;0;0;0;0;0;0;0;0;8
310620005680239;1;2;17;31;12;17;17;6;1;2;63;184
310620005680240;1;0;19;22;14;25;10;2;7;3;44;172
310620005680241;1;0;3;8;5;0;4;1;2;2;6;36
310620005680242;1;2;120;133;78;83;79;22;12;13;229;852
310620005680243;1;0;19;27;19;34;37;10;11;3;62;249
310620005680244;1;4;214;134;19;3;2;0;0;1;280;773
310620005680245;1;2;68;101;55;78;116;23;22;13;160;706
310620005680246;1;1;24;38;19;39;67;10;13;4;106;367
310620005680247;1;8;46;58;52;64;74;27;17;16;171;585
310620005680248;1;2;50;91;48;87;106;28;23;13;204;730
310620005680249;1;1;19;53;43;57;67;17;8;8;145;446
310620005680250;1;1;45;74;53;65;125;31;14;14;171;662
310620005680251;1;0;9;15;4;18;13;3;0;1;23;98
310620005680252;1;2;23;97;62;81;139;27;17;9;163;708
310620005680253;1;3;25;78;40;80;70;18;9;3;96;474
310620005680254;1;2;23;77;45;75;101;15;4;2;158;560
310620005680255;1;0;19;8;3;4;2;0;0;0;12;50
310620005680256;1;10;157;107;22;17;2;1;0;0;155;565
310620005680257;1;0;12;7;4;0;0;0;0;0;20;60
310620005680258;1;3;49;97;64;76;74;10;5;9;130;567
310620005680259;1;1;4;12;4;4;2;0;1;0;10;38
310620005680260;1;0;39;48;53;56;77;18;8;4;100;464
310620005680261;1;0;0;0;0;0;0;0;0;0;0;105
310620005680262;1;5;106;15;0;1;0;0;0;0;88;258
310620005680263;1;0;19;18;4;4;0;0;0;0;12;69
310620005680264;1;7;116;108;16;7;12;4;0;0;161;494
310620005680265;1;3;51;53;25;40;36;1;0;5;133;419
310620005680268;1;1;29;79;33;47;26;2;0;1;102;350
310620005690001;1;8;84;141;62;43;23;1;2;1;144;576
310620005690002;1;9;179;228;108;85;45;6;3;2;295;1100
310620005690003;1;22;214;232;83;76;39;4;2;3;346;1155
310620005690004;1;1;71;95;61;68;46;9;5;2;147;571
310620025610001;1;32;290;379;126;84;33;5;4;1;526;1784
310620025610002;1;11;138;193;80;39;16;3;0;1;236;818
310620025610003;1;16;134;176;70;50;14;2;0;0;206;764
310620025610004;1;17;179;190;78;55;19;1;0;0;227;883
310620025610005;1;12;150;228;70;62;11;2;0;0;249;897
310620025610006;1;6;175;180;70;48;15;0;0;0;278;870
310620025610007;1;12;135;115;49;24;8;1;0;0;203;620
310620025610008;1;10;133;167;95;49;26;2;1;0;229;820
310620025610009;1;5;149;232;83;30;7;0;1;0;251;847
310620025610010;1;56;265;271;50;18;1;0;0;0;241;1063
310620025610011;1;11;259;337;45;2;0;0;0;0;393;1219
310620025610012;1;33;490;181;22;8;1;0;0;0;365;1287
310620025610013;1;41;339;281;34;14;6;1;0;0;368;1259
310620025610014;1;15;223;351;100;17;4;1;1;0;509;1428
310620025610015;1;3;127;77;9;5;1;0;0;0;111;386
310620025610016;1;3;34;202;51;16;1;0;0;0;305;689
310620025610017;1;6;125;163;41;27;4;0;0;1;305;768
310620025610018;1;6;63;94;54;44;17;1;1;0;130;469
310620025610019;1;3;9;223;97;60;20;3;2;0;352;877
310620025610020;1;1;111;231;124;110;53;3;2;0;325;1100
310620025610021;1;0;63;7;2;2;2;0;0;0;15;95
310620025610022;1;6;159;234;135;86;57;4;1;0;283;1070
310620025610023;1;7;71;152;81;62;14;0;0;1;151;641
310620025610024;1;2;93;177;98;72;26;3;0;1;241;783
310620025610025;1;1;12;21;4;3;0;0;0;0;30;84
310620025610026;1;6;29;274;108;75;40;4;1;2;260;884
310620025610027;1;8;134;254;75;63;44;4;1;2;272;948
310620025610028;1;7;89;106;43;36;15;0;0;0;133;494
310620025610029;1;7;131;179;68;77;36;3;0;0;209;792
310620025610030;1;6;104;163;75;60;30;4;3;1;200;719
310620025610031;1;7;133;159;67;32;17;5;0;0;156;660
310620025610032;1;5;144;125;45;35;14;0;1;2;177;640
310620025610033;1;16;196;214;79;60;31;2;2;3;334;1020
310620025610034;1;11;114;255;84;55;15;1;1;0;280;941
310620025610035;1;11;113;183;107;78;31;6;5;1;222;874
310620025610036;1;16;181;215;95;55;33;4;2;2;322;1065
310620025610037;1;83;368;266;22;10;2;0;0;0;544;1704
310620025610038;1;22;132;192;55;32;16;1;1;3;242;826
310620025610039;1;25;241;242;48;23;1;0;0;0;323;1084
310620025610040;1;16;132;230;110;68;31;3;1;0;255;948
310620025610041;1;14;174;227;90;86;29;2;3;0;329;1074
310620025610042;1;49;297;309;42;25;8;0;0;0;370;1271
310620025610043;1;1;20;35;12;3;0;0;0;0;34;116
310620025610044;1;21;216;160;19;13;1;0;0;0;321;933
310620025610045;1;6;242;130;16;8;1;0;0;0;223;753
310620025610046;1;5;77;41;14;22;6;1;0;0;91;304
310620025610047;1;7;151;109;44;10;4;1;0;0;200;616
310620025610048;1;30;230;262;70;45;5;0;0;0;346;1125
310620025610049;1;8;130;185;78;63;33;8;3;5;266;887
310620025610050;1;6;95;151;77;67;46;4;1;2;256;829
310620025610051;1;4;99;136;64;69;46;9;1;2;190;665
310620025610052;1;0;89;136;101;4;1;0;0;0;215;597
310620025610053;1;12;99;119;25;20;12;2;0;1;122;470
310620025610054;1;15;122;191;75;60;35;11;4;0;178;777
310620025610055;1;5;117;132;44;36;21;3;4;1;137;559
310620025610056;1;22;142;181;64;39;19;3;1;1;186;741
310620025610058;1;29;153;184;106;77;67;6;3;3;210;916
310620025610059;1;3;174;244;93;75;19;2;0;1;272;956
310620025610060;1;5;89;149;71;42;23;3;0;0;189;645
310620025610061;1;4;112;219;88;51;14;1;0;1;250;848
310620025610062;1;23;121;210;104;78;30;3;0;3;224;896
310620025610063;1;2;100;171;71;83;51;3;5;1;239;830
310620025610064;1;7;71;155;88;82;52;8;0;0;181;727
310620025610065;1;34;231;244;89;52;18;2;1;0;306;1123
310620025610066;1;14;347;476;156;51;7;0;0;0;450;1707
310620025610067;1;6;162;175;51;35;13;0;0;1;257;808
310620025610068;1;13;164;149;24;16;3;0;0;0;210;680
310620025610069;1;9;178;187;51;26;2;1;0;0;233;796
310620025610070;1;10;38;48;20;5;0;0;0;0;75;242
310620025610071;1;29;210;166;40;12;2;0;0;0;219;812
310620025610072;1;13;89;125;39;25;7;1;0;0;144;536
310620025610073;1;6;191;57;16;3;1;0;0;0;227;575
310620025610074;1;13;73;113;36;14;6;0;0;0;108;433
310620025610075;1;4;47;45;13;16;1;0;0;0;40;191
310620025610076;1;12;165;238;88;67;21;4;1;0;281;998
310620025610077;1;17;149;185;70;75;46;4;1;0;439;1117
310620025610078;1;1;189;124;48;30;16;0;0;0;220;696
310620025610079;1;17;119;163;67;46;30;3;0;0;217;761
310620025610080;1;22;155;188;63;49;16;3;0;1;209;797
310620025610081;1;19;171;233;96;50;29;0;2;0;321;1035
310620025610082;1;15;134;202;82;63;26;0;0;0;559;1219
310620025610083;1;1;234;167;23;8;3;0;1;0;217;750
310620025610084;1;27;195;234;73;36;27;2;0;1;237;970
310620025610085;1;4;35;337;43;11;10;1;0;0;348;928
310620025610086;1;7;127;178;41;15;8;0;0;0;230;697
310620025610087;1;8;151;303;41;15;4;1;0;0;285;921
310620025610088;1;15;195;164;36;14;2;0;0;0;257;810
310620025610089;1;9;171;187;63;41;10;0;0;2;313;914
310620025610090;1;0;0;0;0;0;0;0;0;0;0;35
310620025610091;1;27;211;173;35;15;2;0;0;0;247;841
310620025610092;1;35;173;162;33;11;2;0;1;0;260;809
310620025610093;1;17;246;154;46;19;0;0;1;0;313;953
310620025610094;1;0;0;0;0;0;0;0;0;0;0;169
310620025610095;1;3;176;191;64;16;9;1;0;0;265;821
310620025610096;1;7;83;87;30;35;18;1;1;3;135;464
310620025610097;1;20;118;202;159;141;103;7;1;4;284;1212
310620025610098;1;6;67;96;46;31;30;5;1;0;96;413
310620025610099;1;3;108;222;137;121;69;13;5;2;252;1031
310620025610100;1;2;45;67;32;49;23;3;0;0;79;335
310620025610101;1;1;54;100;47;45;48;4;3;1;122;478
310620025610102;1;3;87;92;65;63;66;13;7;6;157;631
310620025610103;1;10;125;216;123;110;50;8;1;1;276;1016
310620025610104;1;18;139;239;114;99;58;6;3;2;254;1065
310620025610105;1;5;154;172;73;72;35;1;5;0;215;824
310620025610106;1;4;83;173;67;36;21;1;0;2;129;576
310620025610107;1;5;61;145;87;102;85;6;6;1;198;787
310620025610108;1;3;68;101;55;41;34;3;1;0;134;482
310620025610109;1;23;98;160;81;97;51;6;0;1;171;752
310620025610110;1;11;140;169;85;57;24;1;1;1;272;863
310620025610111;1;13;204;328;121;100;50;2;2;0;416;1407
310620025610112;1;14;193;228;94;54;14;0;0;0;390;1106
310620025610113;1;19;209;223;75;51;21;3;2;1;277;998
310620025610114;1;11;207;202;96;52;22;2;1;1;325;1062
310620025610115;1;3;29;46;15;10;1;0;0;0;77;210
310620025610116;1;19;494;340;72;12;8;0;0;0;576;1888
310620025610117;1;29;141;186;26;5;1;0;0;0;212;769
310620025610118;1;34;175;239;29;7;5;0;1;0;247;917
310620025610119;1;19;177;250;63;36;13;0;1;1;245;955
310620025610120;1;0;1;10;1;0;0;0;0;0;3;17
310620025610121;1;2;28;24;12;4;2;0;0;0;28;117
310620025610122;1;5;124;125;17;3;0;0;0;0;169;540
310620025610123;1;5;130;136;32;17;2;0;0;0;175;582
310620025610124;1;6;149;114;29;10;1;0;0;0;202;607
310620025610125;1;26;257;315;93;46;12;1;0;0;363;1311
310620025610126;1;10;155;164;31;15;6;1;0;0;182;660
310620025610127;1;24;240;244;62;29;14;0;1;0;332;1140
310620025610128;1;39;164;214;54;24;11;1;1;0;225;876
310620025610129;1;19;188;255;68;35;7;0;1;0;317;1035
310620025610130;1;27;210;178;42;22;2;3;0;0;280;931
310620025610131;1;26;162;191;50;27;13;0;0;2;203;829
310620025610132;1;14;168;220;48;30;7;0;0;0;388;1012
310620025610133;1;1;47;76;14;0;0;0;0;0;95;263
310620025610134;1;13;175;179;70;56;15;1;1;2;218;842
310620025610135;1;4;84;129;62;57;33;5;4;1;157;599
310620025610136;1;6;103;143;53;56;33;1;0;2;192;675
310620025610137;1;1;101;127;68;75;46;9;4;1;214;722
310620025610138;1;6;151;173;77;61;27;1;1;0;225;811
310620025610139;1;13;121;157;86;96;53;5;5;3;321;947
310620025610140;1;5;131;237;119;130;96;11;6;5;333;1212
310620025610141;1;3;74;249;139;107;57;8;5;0;293;1060
310620025610142;1;6;137;290;154;143;94;19;6;7;340;1327
310620025610144;1;4;99;106;62;69;64;20;13;3;211;725
310620025610145;1;11;100;156;99;102;71;10;3;1;178;797
310620025610146;1;5;82;126;62;68;58;7;8;1;154;620
310620025610147;1;2;84;122;58;52;44;10;6;6;122;543
310620025610148;1;1;50;74;56;66;76;11;15;15;168;600
310620025610149;1;3;76;128;72;89;98;7;15;5;251;802
310620025610150;1;3;128;133;77;92;67;14;5;4;259;870
310620025610151;1;5;72;105;52;42;8;2;0;0;104;439
310620025610152;1;6;85;113;61;50;38;5;0;0;161;556
310620025610153;1;4;222;249;85;63;26;2;2;1;304;1108
310620025610154;1;13;181;286;121;93;46;9;2;1;338;1234
310620025610155;1;10;149;190;91;60;28;5;3;1;263;924
310620025610156;1;13;134;115;34;26;11;1;0;0;220;639
310620025610157;1;11;191;189;63;41;5;1;0;0;239;847
310620025610158;1;9;118;157;51;33;14;3;0;0;351;857
310620025610159;1;26;282;190;38;17;3;0;0;0;368;1096
310620025610160;1;25;245;222;58;27;5;2;0;0;347;1092
310620025610161;1;5;24;51;11;7;0;0;0;0;55;185
310620025610162;1;26;161;171;69;31;14;0;0;0;236;805
310620025610163;1;29;277;219;51;12;5;0;0;0;380;1120
310620025610164;1;14;197;296;73;52;22;1;1;0;301;1115
310620025610165;1;14;167;188;66;36;16;2;3;0;248;849
310620025610166;1;18;185;239;93;65;49;6;2;1;289;1077
310620025610167;1;4;16;84;40;36;18;0;0;0;85;328
310620025610168;1;13;108;318;147;70;78;6;2;2;354;1297
310620025610169;1;3;130;234;109;91;30;1;0;0;216;909
310620025610170;1;11;107;226;108;74;49;1;0;0;216;883
310620025610171;1;12;183;180;27;9;1;0;0;0;411;979
310620025610172;1;17;181;107;18;0;0;0;0;0;183;603
310620025610173;1;12;165;173;60;35;18;2;0;0;200;745
310620025610174;1;12;159;206;64;51;20;0;1;0;235;815
310620025610175;1;4;96;101;54;33;19;3;0;0;132;495
310620025610176;1;0;10;16;7;12;11;2;2;1;26;99
310620025610177;1;0;3;5;3;4;9;8;5;4;26;75
310620025610178;1;4;76;76;22;7;0;0;0;0;78;305
310620025610179;1;20;102;110;30;28;23;4;2;0;121;496
310620025610180;1;10;216;220;58;49;23;4;1;1;253;949
310620025610181;1;13;161;184;66;33;25;3;2;1;181;786
310620025610182;1;9;138;154;56;36;27;2;0;0;206;725
310620025610183;1;11;107;124;32;26;15;0;0;0;117;488
310620025610184;1;7;59;69;20;8;6;0;0;0;149;364
310620025610185;1;0;2;81;9;5;0;0;0;0;77;197
310620025610186;1;33;230;270;48;22;3;0;0;0;253;1058
310620025610187;1;34;157;177;66;42;18;1;0;1;147;728
310620025610189;1;6;133;169;68;37;28;3;0;0;185;720
310620025610190;1;18;83;161;52;53;22;4;2;0;123;590
310620025610191;1;6;118;157;56;48;17;4;1;0;194;691
310620025610192;1;6;136;180;87;52;28;2;0;0;224;824
310620025610193;1;15;92;144;83;51;12;1;1;0;137;616
310620025610194;1;18;168;138;16;7;1;0;0;0;140;587
310620025610195;1;10;123;200;73;77;47;9;4;1;220;874
310620025610196;1;6;114;225;108;97;34;4;2;0;232;921
310620025610197;1;10;88;181;72;58;39;0;3;0;194;743
310620025610198;1;3;129;123;60;39;17;1;0;0;165;608
310620025610199;1;5;191;173;78;61;21;0;1;0;240;864
310620025610200;1;1;146;87;39;17;0;1;0;0;159;511
310620025610201;1;12;181;137;24;5;2;0;0;0;201;661
310620025610202;1;9;120;55;7;1;2;0;0;0;165;437
310620025610203;1;21;328;185;24;12;2;0;0;0;367;1117
310620025610204;1;12;359;228;18;11;1;0;0;0;392;1210
310620025610205;1;2;36;31;12;3;1;0;0;0;49;153
310620025610206;1;9;72;45;5;3;0;0;0;0;156;384
310620025610207;1;3;44;73;18;5;3;0;0;0;57;242
310620025610208;1;3;108;154;36;12;7;0;1;1;132;540
310620025610209;1;25;179;222;65;35;12;1;0;0;218;872
310620025610210;1;25;127;151;49;24;4;1;0;0;150;621
310620025610211;1;8;147;214;84;51;6;1;1;0;225;853
310620025610212;1;8;139;178;54;21;10;0;0;1;247;752
310620025610213;1;1;23;86;26;13;9;0;2;0;86;287
310620025610214;1;16;216;220;74;46;21;0;2;0;349;1085
310620025610215;1;10;127;127;24;11;3;0;0;0;141;535
310620025610216;1;7;139;163;72;29;9;1;0;0;206;748
310620025610217;1;8;115;108;49;33;13;0;1;0;119;513
310620025610218;1;3;72;76;23;26;13;0;1;0;71;327
310620025610219;1;13;197;199;74;52;23;6;3;0;224;901
310620025610220;1;15;278;226;95;43;26;4;2;0;264;1095
310620025610221;1;14;189;224;84;57;18;3;1;0;242;951
310620025610222;1;11;130;173;59;31;6;0;0;0;156;660
310620025610223;1;15;143;149;58;41;23;6;3;0;204;754
310620025610224;1;26;218;252;79;43;13;1;0;0;358;1161
310620025610225;1;10;183;211;74;49;23;2;1;2;236;889
310620025610226;1;12;48;113;38;26;15;2;1;2;105;412
310620025610227;1;21;158;177;66;51;35;2;0;0;281;898
310620025610228;1;25;175;197;59;35;11;0;1;3;184;805
310620025610229;1;18;175;235;60;30;9;0;0;0;313;1016
310620025610230;1;10;132;134;67;53;23;2;0;0;209;732
310620025610231;1;4;95;216;80;46;16;1;0;0;169;744
310620025610232;1;8;161;241;117;51;27;3;0;2;272;1049
310620025610233;1;41;242;239;15;5;0;0;1;0;341;1076
310620025610234;1;3;438;18;3;2;2;0;0;0;407;1070
310620025610235;1;11;185;206;62;37;10;1;0;0;267;903
310620025610236;1;29;185;278;80;47;16;0;1;0;254;1024
310620025610237;1;3;93;126;45;17;13;1;0;1;144;522
310620025610238;1;5;84;122;28;19;5;0;2;1;110;449
310620025610239;1;0;77;175;97;57;3;0;0;0;222;712
310620025610240;1;22;172;240;83;43;8;0;0;0;270;962
310620025610241;1;5;113;131;41;20;7;1;0;0;137;533
310620025610242;1;7;135;170;63;34;19;5;1;0;162;683
310620025610243;1;6;79;103;40;28;15;1;1;0;100;436
310620025610244;1;6;88;116;41;26;13;3;0;0;80;428
310620025610245;1;11;147;141;52;25;15;1;2;0;168;646
310620025610246;1;0;123;198;78;15;6;1;0;0;173;686
310620025610247;1;0;0;0;0;0;0;0;0;0;0;13
310620025610248;1;3;21;22;4;2;1;0;0;0;31;107
310620025610249;1;54;203;244;67;46;18;0;1;0;291;1080
310620025610250;1;10;70;87;32;9;3;2;0;0;173;444
310620025610251;1;8;131;195;59;55;17;1;0;0;232;805
310620025610252;1;11;160;207;74;29;15;1;0;0;225;844
310620025610253;1;23;135;137;26;17;6;0;0;0;183;650
310620025610254;1;11;95;202;56;31;12;1;1;0;161;665
310620025610255;1;9;109;113;28;16;3;0;0;0;149;514
310620025610256;1;12;95;140;56;37;8;0;1;0;175;604
310620025610257;1;23;134;162;55;32;9;2;2;0;159;671
310620025610258;1;9;147;141;44;18;6;0;1;0;172;601
310620025610259;1;13;147;158;56;14;11;0;0;1;207;714
310620025610260;1;5;104;138;42;16;3;1;0;0;179;571
310620025610261;1;17;176;202;58;31;10;0;0;1;186;768
310620025610262;1;5;139;193;73;42;22;0;0;0;239;806
310620025610263;1;2;57;47;19;14;3;0;0;0;74;250
310620025610264;1;27;132;133;39;24;7;3;0;0;151;610
310620025610265;1;12;276;152;50;25;6;0;1;1;253;896
310620025610266;1;12;306;177;46;36;13;1;0;2;301;1050
310620025610267;1;11;241;259;81;41;22;2;0;0;316;1131
310620025610268;1;4;203;234;80;50;16;1;1;1;316;1059
310620025610269;1;12;235;198;61;39;8;0;0;1;348;1022
310620025610270;1;8;153;204;49;17;2;1;0;0;179;686
310620025610271;1;6;41;59;30;31;22;2;1;2;114;376
310620025610272;1;12;128;156;64;33;14;1;2;1;166;640
310620025610273;1;16;87;123;29;23;6;0;1;0;124;467
310620025610274;1;28;214;128;70;69;36;7;1;1;304;1020
310620025610275;1;0;16;29;27;28;20;15;4;2;80;261
310620025610277;1;7;110;147;65;62;20;1;2;1;184;671
310620025610278;1;5;109;103;29;24;8;1;0;0;121;458
310620025610279;1;3;74;67;26;17;12;0;1;0;94;332
310620025610280;1;10;97;261;78;30;2;0;0;0;135;713
310620025610281;1;4;83;81;3;0;0;0;0;0;147;380
310620025610282;1;11;120;31;0;1;0;0;0;0;126;367
310620025610283;1;1;36;41;4;1;1;0;0;0;81;195
310620025610284;1;16;101;41;3;0;0;0;0;0;106;336
310620025610285;1;32;242;228;52;23;6;1;2;1;292;1001
310620025610286;1;4;30;80;16;9;4;0;0;0;138;322
310620025610287;1;0;116;194;35;3;0;0;0;0;274;701
310620025610288;1;0;17;21;13;7;0;1;1;0;53;129
310620025610289;1;28;267;205;43;16;3;0;0;0;317;1029
310620025610290;1;3;62;154;97;53;17;1;0;0;150;651
310620025610291;1;1;23;35;20;16;9;0;0;0;64;194
310620025610292;1;15;189;240;90;84;38;2;0;1;246;1049
310620025610293;1;19;209;171;24;2;0;0;0;0;304;873
310620025610294;1;8;162;149;46;41;14;1;0;0;213;712
310620025610295;1;17;122;112;17;5;2;1;0;0;176;533
310620025610296;1;3;39;45;21;11;12;0;0;0;54;201
310620025610297;1;3;23;16;6;4;2;0;0;0;44;120
310620025610298;1;4;83;64;18;4;1;0;0;0;100;321
310620025610299;1;16;124;97;25;10;4;0;0;0;185;544
310620025610300;1;4;98;140;23;3;0;0;0;0;186;511
310620025610301;1;3;66;150;104;76;40;3;7;1;169;672
310620025610302;1;1;40;60;47;59;21;1;1;1;99;377
310620025610303;1;8;139;131;60;47;28;8;0;1;237;749
310620025610304;1;19;94;205;73;112;80;5;3;1;205;928
310620025610305;1;0;134;145;29;31;13;1;0;0;165;583
310620025610306;1;32;133;63;13;9;1;0;0;0;159;520
310620025610307;1;9;106;46;13;4;3;0;0;0;91;320
310620025610308;1;5;79;143;93;98;98;12;9;10;242;871
310620025610309;1;3;86;151;66;53;23;2;1;0;171;637
310620025610310;1;21;111;213;89;48;21;3;0;1;195;827
310620025610311;1;8;36;19;1;0;0;0;0;0;100;192
310620025610312;1;0;38;39;14;13;5;0;0;0;50;181
310620025610313;1;19;340;216;47;19;4;0;0;0;308;1117
310620025610314;1;3;82;76;35;17;4;0;0;0;116;391
310620025610315;1;18;148;263;127;114;66;2;2;2;387;1335
310620025610316;1;0;6;13;7;2;1;1;0;0;12;44
310620025610317;1;1;19;20;10;0;0;0;0;0;33;96
310620025610318;1;4;46;43;9;3;1;0;0;0;58;181
310620025610319;1;1;122;69;20;7;1;0;0;0;126;392
310620025610320;1;19;230;314;130;76;34;3;1;0;375;1361
310620025610321;1;11;220;192;35;16;8;0;0;0;240;835
310620025610322;1;13;105;133;56;21;17;3;1;1;161;600
310620025610323;1;2;29;40;5;3;1;0;0;0;28;125
310620025610324;1;3;54;84;14;7;1;2;0;0;102;314
310620025610325;1;13;195;154;24;10;1;0;0;1;242;803
310620025610326;1;8;117;117;41;18;3;1;0;0;194;566
310620025610327;1;7;84;112;32;15;5;0;0;0;139;453
310620025610328;1;6;55;29;7;3;1;0;0;0;47;177
310620025610329;1;12;149;114;15;10;1;0;0;0;195;613
310620025610330;1;6;71;123;34;22;13;0;0;0;270;623
310620025610331;1;34;215;237;40;4;1;0;0;0;273;991
310620025610332;1;6;199;257;20;2;0;0;0;0;307;910
310620025610333;1;10;116;230;68;34;13;0;1;1;142;707
310620025610334;1;9;143;268;104;54;14;1;1;2;289;1041
310620025610335;1;14;165;102;7;0;1;0;0;0;194;595
310620025610336;1;20;127;123;15;6;1;0;0;0;212;617
310620025610337;1;10;68;121;34;14;3;1;0;1;198;532
310620025610338;1;0;61;67;11;0;0;0;0;0;87;298
310620025610339;1;7;132;108;20;5;2;0;0;0;191;589
310620025610340;1;0;8;12;4;1;2;0;0;0;17;55
310620025610342;1;71;122;74;6;1;0;0;0;0;181;644
310620025610343;1;12;109;197;60;21;3;0;0;0;200;694
310620025610344;1;5;102;138;24;16;7;1;1;0;284;653
310620025610345;1;0;3;7;4;3;2;0;0;0;5;24
310620025610346;1;2;27;68;42;36;28;5;1;1;84;338
310620025610347;1;6;63;64;27;36;23;1;1;0;108;380
310620025610348;1;2;52;57;21;12;1;0;0;0;60;236
310620025610349;1;15;243;234;63;36;14;3;0;0;276;999
310620025610350;1;0;71;102;70;25;11;0;0;0;100;423
310620025610351;1;43;206;164;17;14;5;0;1;0;302;952
310620025610352;1;0;56;44;6;2;0;0;0;0;29;163
310620025610353;1;10;87;171;101;52;8;0;0;0;100;639
310620025610354;1;1;126;108;2;1;0;0;0;0;58;355
310620025610355;1;4;24;47;17;5;7;0;0;0;104;245
310620025610356;1;2;20;21;4;5;2;0;0;0;15;81
310620025610357;1;19;88;62;10;10;1;0;0;0;111;368
310620025610358;1;2;21;45;12;5;1;0;0;0;63;181
310620025610359;1;15;123;151;39;13;10;1;0;0;201;663
310620025610360;1;6;120;115;34;23;6;1;0;0;177;547
310620025610361;1;3;86;106;40;29;18;0;0;0;147;485
310620025610362;1;1;29;17;4;1;1;0;0;0;24;87
310620025610363;1;3;34;46;11;6;2;0;0;0;54;179
310620025610364;1;4;70;117;43;47;23;6;0;1;131;483
310620025610365;1;2;105;139;67;77;79;19;19;8;267;882
310620025610366;1;5;64;119;61;48;38;6;1;0;154;544
310620025610367;1;3;29;32;21;6;2;0;0;1;55;168
310620025610368;1;2;46;31;16;12;4;0;0;1;34;159
310620025610369;1;0;25;23;13;10;4;0;0;0;31;124
310620025610370;1;2;38;52;18;13;8;0;1;0;64;228
310620025610371;1;3;92;97;31;33;18;4;0;2;140;476
310620025610372;1;6;112;150;69;29;5;0;0;0;142;586
310620025610373;1;6;83;95;28;44;21;1;1;1;104;443
310620025610374;1;5;156;189;63;47;18;1;1;0;221;797
310620025610375;1;3;54;56;6;3;0;0;0;0;63;208
310620025610376;1;18;205;251;142;98;58;14;3;1;300;1207
310620025610377;1;3;56;43;13;3;1;0;0;0;64;215
310620025610378;1;4;56;24;4;2;0;0;0;0;61;182
310620025610379;1;2;29;41;13;18;6;0;0;0;68;206
310620025610380;1;4;35;37;7;3;0;0;0;0;47;154
310620025610381;1;1;6;159;11;0;0;0;0;0;156;391
310620025610382;1;1;9;24;17;3;4;0;0;0;31;100
310620025610383;1;4;47;62;19;12;6;0;0;0;67;244
310620025610384;1;2;49;61;21;5;4;0;0;0;66;250
310620025610385;1;3;94;131;40;23;5;0;0;0;131;505
310620025610386;1;10;118;138;51;26;10;0;1;0;159;599
310620025610387;1;9;64;120;38;25;13;0;1;0;291;643
310620025610388;1;16;124;155;38;19;6;0;0;0;196;634
310620025610389;1;1;41;120;49;13;4;0;0;0;150;435
310620025610390;1;3;56;73;37;9;2;1;1;0;71;273
310620025610391;1;0;2;4;4;5;2;0;0;0;24;52
310620025610392;1;4;52;45;10;3;0;0;0;0;62;219
310620025610393;1;0;0;0;0;0;0;0;0;0;0;151
310620025610394;1;28;126;146;53;32;26;2;0;0;184;712
310620025610395;1;1;60;76;16;20;6;0;0;0;136;393
310620025610397;1;2;115;64;15;16;4;1;0;0;77;333
310620025610398;1;15;183;118;23;11;1;1;0;0;205;654
310620025610399;1;0;19;140;85;45;18;0;0;0;184;561
310620025610400;1;7;96;127;38;20;11;1;0;0;139;503
310620025610401;1;2;32;66;10;7;4;0;0;0;65;233
310620025610402;1;8;247;171;26;11;2;0;0;0;274;892
310620025610403;1;0;15;22;3;0;1;0;0;0;17;63
310620025610404;1;21;144;186;35;19;5;0;0;0;230;757
310620025610405;1;8;152;216;59;43;14;1;0;0;247;868
310620025610406;1;24;157;162;39;20;2;1;0;0;280;855
310620025610407;1;13;97;103;14;7;2;0;0;0;131;435
310620025610408;1;51;285;218;55;19;4;1;0;0;325;1133
310620025610409;1;5;80;90;38;17;6;0;1;0;102;410
310620025610410;1;19;107;149;10;4;3;0;0;0;199;597
310620025610411;1;7;80;190;92;71;36;3;0;0;210;765
310620025610412;1;2;34;26;14;7;1;0;0;0;34;131
310620025610413;1;4;31;21;16;6;1;1;0;0;29;125
310620025610414;1;6;96;110;74;83;40;6;2;2;143;628
310620025610415;1;28;148;146;56;40;27;2;0;0;216;771
310620025610416;1;1;24;48;9;9;1;0;0;2;55;166
